Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
3885,3885,"Q: James scored 13 field goals worth 3 points and 20 shots worth two points.  How many total points did he score?
A: Let's think step by step.
The field goals were worth 3*13=<<3*13=39>>39 points
The two-point shots were worth 2*20=<<2*20=40>>40 points
So the total score is 39+40=<<39+40=79>>79 points
#### 79","Q: James scored 13 field goals worth 3 points and 20 shots worth two points.  How many total points did he score?
A: Let's think step by step.
The field goals were worth 3*13=<<3*13=39>>39 points
The two-point shots were worth 2*20=<<2*20=40>>40 points
So the total score is 39+40=<<39+40=79>>79 points
The answer is 79",3885
3898,3898,"Q: Susie opens a pizza store. She charges $3 per slice and $15 for a whole pizza. If she was able to sell 24 slices of pizza and 3 whole pizzas, how much money did she earn?
A: Let's think step by step.
She was able to earn 24 x 3= $<<24*3=72>>72 after selling 24 slices.
She earned 15 x 3= $<<15*3=45>>45 after selling 3 whole pizzas.
Therefore, she earned a total of $72+$45= $<<72+45=117>>117.
#### 117","Q: Susie opens a pizza store. She charges $3 per slice and $15 for a whole pizza. If she was able to sell 24 slices of pizza and 3 whole pizzas, how much money did she earn?
A: Let's think step by step.
She was able to earn 24 x 3= $<<24*3=72>>72 after selling 24 slices.
She earned 15 x 3= $<<15*3=45>>45 after selling 3 whole pizzas.
Therefore, she earned a total of $72+$45= $<<72+45=117>>117.
The answer is 117",3898
3929,3929,"Q: Matthew, Patrick and Alvin are eating dinner together. Matthew eats three times as many egg rolls as Patrick eats. Patrick eats half as many egg rolls as Alvin eats. If Alvin ate 4 egg rolls, how many did Matthew eat?
A: Let's think step by step.
Patrick eats 1/2 of the 4 egg rolls that Alvin eats, 1/2 x 4 = <<1/2*4=2>>2 egg rolls.
Matthew eats 3x as many egg rolls as Patrick eats, 3 x 2 = <<3*2=6>>6 egg rolls that Matthew eats.
#### 6","Q: Matthew, Patrick and Alvin are eating dinner together. Matthew eats three times as many egg rolls as Patrick eats. Patrick eats half as many egg rolls as Alvin eats. If Alvin ate 4 egg rolls, how many did Matthew eat?
A: Let's think step by step.
Patrick eats 1/2 of the 4 egg rolls that Alvin eats, 1/2 x 4 = <<1/2*4=2>>2 egg rolls.
Matthew eats 3x as many egg rolls as Patrick eats, 3 x 2 = <<3*2=6>>6 egg rolls that Matthew eats.
The answer is 6",3929
3932,3932,"Q: There is a lot of dust in Susie's house. It takes her 2 hours to vacuum the whole house. She can vacuum each room in 20 minutes. How many rooms does she have in her house?
A: Let's think step by step.
Susie spends 2*60 = <<2*60=120>>120 minutes vacuuming.
Since she can vacuum each room in 20 minutes, she has 120/20 = <<120/20=6>>6 rooms in her house.
#### 6","Q: There is a lot of dust in Susie's house. It takes her 2 hours to vacuum the whole house. She can vacuum each room in 20 minutes. How many rooms does she have in her house?
A: Let's think step by step.
Susie spends 2*60 = <<2*60=120>>120 minutes vacuuming.
Since she can vacuum each room in 20 minutes, she has 120/20 = <<120/20=6>>6 rooms in her house.
The answer is 6",3932
3936,3936,"Q: Los Angeles has 6 million people living in it. If half the population is women and 1/3 of the women work in retail, how many women work in retail in Los Angeles?
A: Let's think step by step.
There are 3 million women in Los Angeles because 6,000,000 / 2 = <<6000000/2=3000000>>3,000,000
1,000,000 women work in retail because 3,000,000 x (1/3) = <<3000000*(1/3)=1000000>>1,000,000
#### 1,000,000","Q: Los Angeles has 6 million people living in it. If half the population is women and 1/3 of the women work in retail, how many women work in retail in Los Angeles?
A: Let's think step by step.
There are 3 million women in Los Angeles because 6,000,000 / 2 = <<6000000/2=3000000>>3,000,000
1,000,000 women work in retail because 3,000,000 x (1/3) = <<3000000*(1/3)=1000000>>1,000,000
The answer is 1,000,000",3936
3942,3942,"Q: A firefighter is paid $30 per hour for a 48-hour workweek. He pays 1/3 of the money on rent and $500 on food and $1000 on taxes per month. Calculate the total amount of money the firefighter has after paying his monthly expenses.
A: Let's think step by step.
The firefighter earns $30/hour * 48 hours/week = $<<30*48=1440>>1440 in a week.
In a month, the firefighter earns $1440/week * 4 weeks/month = $5760
His total monthly payment is 1/3 * $5760 = $<<1/3*5760=1920>>1920
His total monthly expenses are $1920 for rent + $500 for food + $1000 for taxes = $<<1920+500+1000=3420>>3420
The total amount of money the firefighter has after his expenses is $5760 - $3420 = $<<5760-3420=2340>>2340
#### 2340","Q: A firefighter is paid $30 per hour for a 48-hour workweek. He pays 1/3 of the money on rent and $500 on food and $1000 on taxes per month. Calculate the total amount of money the firefighter has after paying his monthly expenses.
A: Let's think step by step.
The firefighter earns $30/hour * 48 hours/week = $<<30*48=1440>>1440 in a week.
In a month, the firefighter earns $1440/week * 4 weeks/month = $5760
His total monthly payment is 1/3 * $5760 = $<<1/3*5760=1920>>1920
His total monthly expenses are $1920 for rent + $500 for food + $1000 for taxes = $<<1920+500+1000=3420>>3420
The total amount of money the firefighter has after his expenses is $5760 - $3420 = $<<5760-3420=2340>>2340
The answer is 2340",3942
3958,3958,"Q: It's Mother's day, so mothers get a 10% discount on the department store. Mothers who have 3 children or more can get an additional 4% off the discounted price. If Mrs. Brown has 4 children and wants to buy a pair of shoes that costs $125, how much will she pay?
A: Let's think step by step.
Mrs. Brown has a $125 x 10/100 = $<<125*10/100=12.5>>12.5 discount for her purchase.
So, the remaining amount she needs to pay is $125 - $12.5 =$<<125-12.5=112.5>>112.5.
But Mrs. Brown can still avail of the 5% discount, so she has an additional discount of $112.5 x 4/100 = $<<112.5*4/100=4.5>>4.5.
Therefore, Mrs. brown will only pay $112.5 - $4.5 = $<<112.5-4.5=108>>108.
#### 108","Q: It's Mother's day, so mothers get a 10% discount on the department store. Mothers who have 3 children or more can get an additional 4% off the discounted price. If Mrs. Brown has 4 children and wants to buy a pair of shoes that costs $125, how much will she pay?
A: Let's think step by step.
Mrs. Brown has a $125 x 10/100 = $<<125*10/100=12.5>>12.5 discount for her purchase.
So, the remaining amount she needs to pay is $125 - $12.5 =$<<125-12.5=112.5>>112.5.
But Mrs. Brown can still avail of the 5% discount, so she has an additional discount of $112.5 x 4/100 = $<<112.5*4/100=4.5>>4.5.
Therefore, Mrs. brown will only pay $112.5 - $4.5 = $<<112.5-4.5=108>>108.
The answer is 108",3958
3970,3970,"Q: Carla adds a can of chilis, two cans of beans, and 50% more tomatoes than beans to a normal batch of chili. If she makes a quadruple batch, how many cans of food does she need?
A: Let's think step by step.
First find the number of cans of tomatoes in a normal batch of chili: 2 cans * 150% = <<2*150*.01=3>>3 cans
Then add the number of cans of each type of food to find the total number of cans per batch: 3 cans + 2 cans + 1 can = <<3+2+1=6>>6 cans
Then multiply the number of cans per batch by the number of batches to find the total number of cans: 6 cans/batch * 4 batches = <<6*4=24>>24 cans
#### 24","Q: Carla adds a can of chilis, two cans of beans, and 50% more tomatoes than beans to a normal batch of chili. If she makes a quadruple batch, how many cans of food does she need?
A: Let's think step by step.
First find the number of cans of tomatoes in a normal batch of chili: 2 cans * 150% = <<2*150*.01=3>>3 cans
Then add the number of cans of each type of food to find the total number of cans per batch: 3 cans + 2 cans + 1 can = <<3+2+1=6>>6 cans
Then multiply the number of cans per batch by the number of batches to find the total number of cans: 6 cans/batch * 4 batches = <<6*4=24>>24 cans
The answer is 24",3970
3971,3971,"Q: Mona bikes 30 miles each week to stay fit. This week, she biked on Monday, Wednesday, and Saturday. On Wednesday, she biked 12 miles. On Saturday, she biked twice as far as on Monday. How many miles did she bike on Monday?
A: Let's think step by step.
Let M be the number of miles Mona biked on Monday.
Thus, Mona biked 2M miles on Saturday.
In all, Mona biked M + 2M + 12 = 30 miles.
Thus, on Monday and Saturday, she biked M + 2M = 3M = 30 - 12 = 18 miles.
Therefore, on Monday, Mona biked M = 18 / 3 = <<18/3=6>>6 miles.
#### 6","Q: Mona bikes 30 miles each week to stay fit. This week, she biked on Monday, Wednesday, and Saturday. On Wednesday, she biked 12 miles. On Saturday, she biked twice as far as on Monday. How many miles did she bike on Monday?
A: Let's think step by step.
Let M be the number of miles Mona biked on Monday.
Thus, Mona biked 2M miles on Saturday.
In all, Mona biked M + 2M + 12 = 30 miles.
Thus, on Monday and Saturday, she biked M + 2M = 3M = 30 - 12 = 18 miles.
Therefore, on Monday, Mona biked M = 18 / 3 = <<18/3=6>>6 miles.
The answer is 6",3971
3973,3973,"Q: Jenny has 6 Pokemon cards. Orlando has 2 more cards than Jenny. Richard has three times as many cards as Orlando. How many Pokemon cards do they have in all?
A: Let's think step by step.
Jenny has 6 cards.
Orlando has 2 more cards than Jenny, so Orlando has 6 + 2 = 8 cards
Richard has 3 times the number of cards Orlando has. so Richard has 8 * 3 = <<8*3=24>>24 cards
Together, they have 6 + 8 + 24 = <<6+8+24=38>>38 cards
#### 38","Q: Jenny has 6 Pokemon cards. Orlando has 2 more cards than Jenny. Richard has three times as many cards as Orlando. How many Pokemon cards do they have in all?
A: Let's think step by step.
Jenny has 6 cards.
Orlando has 2 more cards than Jenny, so Orlando has 6 + 2 = 8 cards
Richard has 3 times the number of cards Orlando has. so Richard has 8 * 3 = <<8*3=24>>24 cards
Together, they have 6 + 8 + 24 = <<6+8+24=38>>38 cards
The answer is 38",3973
3974,3974,"Q: John reads his bible every day.  He reads for 2 hours a day and reads at a rate of 50 pages an hour.  If the bible is 2800 pages long how many weeks will it take him to read it all?
A: Let's think step by step.
He reads 2*50=<<2*50=100>>100 pages a day
So he reads 7*100=<<7*100=700>>700 pages a week
So it takes 2800/700=<<2800/700=4>>4 weeks
#### 4","Q: John reads his bible every day.  He reads for 2 hours a day and reads at a rate of 50 pages an hour.  If the bible is 2800 pages long how many weeks will it take him to read it all?
A: Let's think step by step.
He reads 2*50=<<2*50=100>>100 pages a day
So he reads 7*100=<<7*100=700>>700 pages a week
So it takes 2800/700=<<2800/700=4>>4 weeks
The answer is 4",3974
3977,3977,"Q: Jane is sewing sequins onto her trapeze artist costume. She sews 6 rows of 8 blue sequins each, 5 rows of 12 purple sequins each, and 9 rows of 6 green sequins each. How many sequins does she add total?
A: Let's think step by step.
First find the total number of blue sequins: 6 rows * 8 sequins/row = <<6*8=48>>48 sequins
Then find the total number of purple sequins: 5 rows * 12 sequins/row = <<5*12=60>>60 sequins
Then find the total number of green sequins: 9 rows * 6 sequins/row = <<9*6=54>>54 sequins
Then add the number of each color of sequin to find the total number of sequins: 48 sequins + 60 sequins + 54 sequins = <<48+60+54=162>>162 sequins
#### 162","Q: Jane is sewing sequins onto her trapeze artist costume. She sews 6 rows of 8 blue sequins each, 5 rows of 12 purple sequins each, and 9 rows of 6 green sequins each. How many sequins does she add total?
A: Let's think step by step.
First find the total number of blue sequins: 6 rows * 8 sequins/row = <<6*8=48>>48 sequins
Then find the total number of purple sequins: 5 rows * 12 sequins/row = <<5*12=60>>60 sequins
Then find the total number of green sequins: 9 rows * 6 sequins/row = <<9*6=54>>54 sequins
Then add the number of each color of sequin to find the total number of sequins: 48 sequins + 60 sequins + 54 sequins = <<48+60+54=162>>162 sequins
The answer is 162",3977
3983,3983,"Q: Roberta wants to have a dinner party centered around soufflés.  Each savory souffle calls for 8 eggs each and the dessert ones call for 6 eggs each.  She wants to make 3 savory soufflés and 5 dessert soufflés for the party.  How many eggs will she need?
A: Let's think step by step.
The savory soufflés need 8 eggs each and she wants to make 3 of these so she needs 8*3 = <<8*3=24>>24 eggs
The dessert soufflés need 6 eggs each and she wants to make 5 of these so she needs 6*5 = <<6*5=30>>30 eggs
For the dinner party she will need 24+30 = <<24+30=54>>54 eggs in total
#### 54","Q: Roberta wants to have a dinner party centered around soufflés.  Each savory souffle calls for 8 eggs each and the dessert ones call for 6 eggs each.  She wants to make 3 savory soufflés and 5 dessert soufflés for the party.  How many eggs will she need?
A: Let's think step by step.
The savory soufflés need 8 eggs each and she wants to make 3 of these so she needs 8*3 = <<8*3=24>>24 eggs
The dessert soufflés need 6 eggs each and she wants to make 5 of these so she needs 6*5 = <<6*5=30>>30 eggs
For the dinner party she will need 24+30 = <<24+30=54>>54 eggs in total
The answer is 54",3983
3984,3984,"Q: Judson, Camilo, and Kenny decided to contribute money to paint their house. Judson contributed $500, Kenny contributed 20% more money than Judson, and Camilo contributed $200 more than Kenny. How much was the cost of painting the house?
A: Let's think step by step.
If Judson paid $500, Kenny contributed 20/100*$500 = $<<500*20/100=100>>100 more than Judson.
In total, Kenny contributed $500+$100 = $<<500+100=600>>600
Kenny and Judson contributed a total of $600+$500 = $<<600+500=1100>>1100
If Camilo contributed $200 more than Kenny, then he contributed $600+$200 = $800
The total amount of money the three contributed for the house painting is $1100+$800 = $<<1100+800=1900>>1900
#### 1900","Q: Judson, Camilo, and Kenny decided to contribute money to paint their house. Judson contributed $500, Kenny contributed 20% more money than Judson, and Camilo contributed $200 more than Kenny. How much was the cost of painting the house?
A: Let's think step by step.
If Judson paid $500, Kenny contributed 20/100*$500 = $<<500*20/100=100>>100 more than Judson.
In total, Kenny contributed $500+$100 = $<<500+100=600>>600
Kenny and Judson contributed a total of $600+$500 = $<<600+500=1100>>1100
If Camilo contributed $200 more than Kenny, then he contributed $600+$200 = $800
The total amount of money the three contributed for the house painting is $1100+$800 = $<<1100+800=1900>>1900
The answer is 1900",3984
3987,3987,"Q: In a survey about the student's favorite sports, 40% said they like basketball, 10% like chess, 28% like soccer, and the rest said they like badminton. If 250 students were interviewed, how many students identified chess or basketball as their favorite sport?
A: Let's think step by step.
The total percentage of students who said they like chess or basketball is 10% + 40% = 50%.
So, 250 x 50/100 = <<250*50/100=125>>125 students like chess or basketball.
#### 125","Q: In a survey about the student's favorite sports, 40% said they like basketball, 10% like chess, 28% like soccer, and the rest said they like badminton. If 250 students were interviewed, how many students identified chess or basketball as their favorite sport?
A: Let's think step by step.
The total percentage of students who said they like chess or basketball is 10% + 40% = 50%.
So, 250 x 50/100 = <<250*50/100=125>>125 students like chess or basketball.
The answer is 125",3987
3989,3989,"Q: Ms. Jones got thank you cards from 30% of her class. 1/3 of these contained a gift card for $10. If she got $50 in gift cards, how many students were in her class?
A: Let's think step by step.
She got 5 gift cards because 50 / 10 = <<50/10=5>>5
She got 15 thank you cards because 5 / (1/3) = <<5/(1/3)=15>>15
She has 50 students because 15 / .3 = <<15/.3=50>>50
#### 50","Q: Ms. Jones got thank you cards from 30% of her class. 1/3 of these contained a gift card for $10. If she got $50 in gift cards, how many students were in her class?
A: Let's think step by step.
She got 5 gift cards because 50 / 10 = <<50/10=5>>5
She got 15 thank you cards because 5 / (1/3) = <<5/(1/3)=15>>15
She has 50 students because 15 / .3 = <<15/.3=50>>50
The answer is 50",3989
3995,3995,"Q: Kimiko is retiling her kitchen floor. Each tile is 6 square inches. If her kitchen is 48 inches by 72 inches, how many tiles does Kimiko need to buy?
A: Let's think step by step.
First figure out how many tiles are in one row by dividing the kitchen's width by each tile's width: 48 inches / 6 inches/tile = <<48/6=8>>8 tiles in one row
Then figure out how many rows of tiles there are by dividing the kitchen's height by each tile's height: 72 inches / 6 inches/tile = <<72/6=12>>12 rows of tiles
Then multiply the number of rows by the number of tiles per row to find the total number of tiles Kimiko needs to buy: 8 tiles/row * 12 rows = <<8*12=96>>96 tiles
#### 96","Q: Kimiko is retiling her kitchen floor. Each tile is 6 square inches. If her kitchen is 48 inches by 72 inches, how many tiles does Kimiko need to buy?
A: Let's think step by step.
First figure out how many tiles are in one row by dividing the kitchen's width by each tile's width: 48 inches / 6 inches/tile = <<48/6=8>>8 tiles in one row
Then figure out how many rows of tiles there are by dividing the kitchen's height by each tile's height: 72 inches / 6 inches/tile = <<72/6=12>>12 rows of tiles
Then multiply the number of rows by the number of tiles per row to find the total number of tiles Kimiko needs to buy: 8 tiles/row * 12 rows = <<8*12=96>>96 tiles
The answer is 96",3995
3999,3999,"Q: Toby has two rectangles of cloth. The first is 4 inches wide and 5 inches tall. The second is 3 inches wide and 6 inches tall. How many more square inches is the area of the first compared to the second?
A: Let's think step by step.
The first has an area of 20 square inches because (4 x 5) = <<4*5=20>>20.
The second has an area of 18 square inches because (3 x 6) = <<(3*6)=18>>18.
The difference in area is 20-18=<<20-18=2>>2 square inches.
#### 2","Q: Toby has two rectangles of cloth. The first is 4 inches wide and 5 inches tall. The second is 3 inches wide and 6 inches tall. How many more square inches is the area of the first compared to the second?
A: Let's think step by step.
The first has an area of 20 square inches because (4 x 5) = <<4*5=20>>20.
The second has an area of 18 square inches because (3 x 6) = <<(3*6)=18>>18.
The difference in area is 20-18=<<20-18=2>>2 square inches.
The answer is 2",3999
4001,4001,"Q: Liza reads 20 pages in an hour, and Suzie reads 15 pages in an hour. How many more pages does Liza read than Suzie in 3 hours?
A: Let's think step by step.
In 3 hours, Liza reads 20 x 3 = <<20*3=60>>60 pages.
In 3 hours, Suzie reads 15 x 3 = <<15*3=45>>45 pages.
Liza reads 60 - 45 = <<60-45=15>>15 pages more than Suzie.
#### 15","Q: Liza reads 20 pages in an hour, and Suzie reads 15 pages in an hour. How many more pages does Liza read than Suzie in 3 hours?
A: Let's think step by step.
In 3 hours, Liza reads 20 x 3 = <<20*3=60>>60 pages.
In 3 hours, Suzie reads 15 x 3 = <<15*3=45>>45 pages.
Liza reads 60 - 45 = <<60-45=15>>15 pages more than Suzie.
The answer is 15",4001
4005,4005,"Q: Shelby had $20 to take to the book fair. She bought one book for $8 and another for $4. She decided to buy as many $4 posters as she could with the money she had left. How many posters can she buy?
A: Let's think step by step.
She spent $8 + $4 = $<<8+4=12>>12 on books.
She started with $20, so she has $20 - $12 = $<<20-12=8>>8 left to spend on posters.
Each poster costs $4, so she can buy $8 / $4 = <<8/4=2>>2 posters.
#### 2","Q: Shelby had $20 to take to the book fair. She bought one book for $8 and another for $4. She decided to buy as many $4 posters as she could with the money she had left. How many posters can she buy?
A: Let's think step by step.
She spent $8 + $4 = $<<8+4=12>>12 on books.
She started with $20, so she has $20 - $12 = $<<20-12=8>>8 left to spend on posters.
Each poster costs $4, so she can buy $8 / $4 = <<8/4=2>>2 posters.
The answer is 2",4005
4008,4008,"Q: Kris has been suspended for bullying many times.  For every instance of bullying, she was suspended for 3 days.  If she has been suspended for three times as many days as a typical person has fingers and toes, how many instances of bullying is she responsible for?
A: Let's think step by step.
Three times as many days as a typical person has fingers and toes is 3*20=<<3*20=60>>60 days
Three days per instance of bullying is 60/3=<<60/3=20>>20 instances of bullying.
#### 20","Q: Kris has been suspended for bullying many times.  For every instance of bullying, she was suspended for 3 days.  If she has been suspended for three times as many days as a typical person has fingers and toes, how many instances of bullying is she responsible for?
A: Let's think step by step.
Three times as many days as a typical person has fingers and toes is 3*20=<<3*20=60>>60 days
Three days per instance of bullying is 60/3=<<60/3=20>>20 instances of bullying.
The answer is 20",4008
4010,4010,"Q: Beth bakes 4, 2 dozen batches of cookies in a week.  If these cookies are shared amongst 16 people equally, how many cookies does each person consume?
A: Let's think step by step.
Beth bakes 4 2 dozen batches of cookies for a total of 4*2 = <<4*2=8>>8 dozen cookies
There are 12 cookies in a dozen and she makes 8 dozen cookies for a total of 12*8 = <<12*8=96>>96 cookies
She splits the 96 cookies equally amongst 16 people so they each eat 96/16 = <<96/16=6>>6 cookies
#### 6","Q: Beth bakes 4, 2 dozen batches of cookies in a week.  If these cookies are shared amongst 16 people equally, how many cookies does each person consume?
A: Let's think step by step.
Beth bakes 4 2 dozen batches of cookies for a total of 4*2 = <<4*2=8>>8 dozen cookies
There are 12 cookies in a dozen and she makes 8 dozen cookies for a total of 12*8 = <<12*8=96>>96 cookies
She splits the 96 cookies equally amongst 16 people so they each eat 96/16 = <<96/16=6>>6 cookies
The answer is 6",4010
4011,4011,"Q: Hannah hangs a 2 foot by 4 foot painting on a 5 foot by 10 foot wall. What percentage of the wall is taken up by the painting?
A: Let's think step by step.
First find the area of the painting: 2 feet * 4 feet = <<2*4=8>>8 square feet
Then find the area of the wall: 5 feet * 10 feet = <<5*10=50>>50 square feet
Then divide the area of the painting by the area of the wall and multiply by 100% to express the answer as a percentage: 8 square feet / 50 square feet * 100% = 16%
#### 16","Q: Hannah hangs a 2 foot by 4 foot painting on a 5 foot by 10 foot wall. What percentage of the wall is taken up by the painting?
A: Let's think step by step.
First find the area of the painting: 2 feet * 4 feet = <<2*4=8>>8 square feet
Then find the area of the wall: 5 feet * 10 feet = <<5*10=50>>50 square feet
Then divide the area of the painting by the area of the wall and multiply by 100% to express the answer as a percentage: 8 square feet / 50 square feet * 100% = 16%
The answer is 16",4011
4014,4014,"Q: Adonis is playing a prank on his dad by replacing his shampoo with hot sauce. Every day, after his dad showers, Adonis replaces the shampoo with 1/2 an ounce of hot sauce. He knows his dad uses 1 oz of shampoo a day from a new 10 oz bottle that no one else uses. After 4 days, what percentage of the liquid in the bottle is hot sauce?
A: Let's think step by step.
Each day, the shampoo bottle goes down 1/2 an ounce because 1 - (1/2) = 1/2
After four days the shampoo bottle is 2 ounces lower because 4 x (1/2) = <<4*(1/2)=2>>2
After four days, the shampoo bottle has 8 ounces of liquid left because 10 -2 = <<10-2=8>>8
After four days the shampoo bottle has 2 ounces of hot sauce 4 x (1/2) = <<4*(1/2)=2>>2
The proportion of hot sauce in the bottle is .25 because 2 / 8 = <<2/8=.25>>.25
The percentage of hot sauce is 25% because .25 x 100 = <<.25*100=25>>25
#### 25","Q: Adonis is playing a prank on his dad by replacing his shampoo with hot sauce. Every day, after his dad showers, Adonis replaces the shampoo with 1/2 an ounce of hot sauce. He knows his dad uses 1 oz of shampoo a day from a new 10 oz bottle that no one else uses. After 4 days, what percentage of the liquid in the bottle is hot sauce?
A: Let's think step by step.
Each day, the shampoo bottle goes down 1/2 an ounce because 1 - (1/2) = 1/2
After four days the shampoo bottle is 2 ounces lower because 4 x (1/2) = <<4*(1/2)=2>>2
After four days, the shampoo bottle has 8 ounces of liquid left because 10 -2 = <<10-2=8>>8
After four days the shampoo bottle has 2 ounces of hot sauce 4 x (1/2) = <<4*(1/2)=2>>2
The proportion of hot sauce in the bottle is .25 because 2 / 8 = <<2/8=.25>>.25
The percentage of hot sauce is 25% because .25 x 100 = <<.25*100=25>>25
The answer is 25",4014
4015,4015,"Q: Jackson is clearing out his email inbox after noticing he has a whole lot of emails that he no longer needs and can delete. While he is cleaning his inbox, though, he keeps getting more emails. While he deletes 50 emails he gets another 15 sent to him. While he deletes 20 more he receives 5 more emails. After he is done deleting all his old emails he has just the new emails left, including 10 more that were sent to him. How many emails are there in Jackson's inbox now?
A: Let's think step by step.
Jackson deleted all his old emails so now he only has the new ones left, which he first gets 15 + 5 of = <<15+5=20>>20 emails.
Then Jackson receives 10 more emails to add to the other 20 new ones, 10 + 20 = <<10+20=30>>30 new emails.
#### 30","Q: Jackson is clearing out his email inbox after noticing he has a whole lot of emails that he no longer needs and can delete. While he is cleaning his inbox, though, he keeps getting more emails. While he deletes 50 emails he gets another 15 sent to him. While he deletes 20 more he receives 5 more emails. After he is done deleting all his old emails he has just the new emails left, including 10 more that were sent to him. How many emails are there in Jackson's inbox now?
A: Let's think step by step.
Jackson deleted all his old emails so now he only has the new ones left, which he first gets 15 + 5 of = <<15+5=20>>20 emails.
Then Jackson receives 10 more emails to add to the other 20 new ones, 10 + 20 = <<10+20=30>>30 new emails.
The answer is 30",4015
4016,4016,"Q: Mary is trying to count the animals in the petting zoo, but they kept moving around so she double-counts 7 sheep and forgets to count 3 pigs. If Mary thinks there are 60 animals, how many are there really?
A: Let's think step by step.
First subtract the 7 double-counted animals from Mary's total: 60 animals - 7 animals = <<60-7=53>>53 animals
Then add the animals she missed to find the real total: 53 animals + 3 pigs = <<53+3=56>>56 animals
#### 56","Q: Mary is trying to count the animals in the petting zoo, but they kept moving around so she double-counts 7 sheep and forgets to count 3 pigs. If Mary thinks there are 60 animals, how many are there really?
A: Let's think step by step.
First subtract the 7 double-counted animals from Mary's total: 60 animals - 7 animals = <<60-7=53>>53 animals
Then add the animals she missed to find the real total: 53 animals + 3 pigs = <<53+3=56>>56 animals
The answer is 56",4016
4027,4027,"Q: Lionel went to the grocery store and bought 14 boxes of Graham crackers and 15 packets of Oreos. To make an Oreo cheesecake, Lionel needs 2 boxes of Graham crackers and 3 packets of Oreos. After making the maximum number of Oreo cheesecakes he can with the ingredients he bought, how many boxes of Graham crackers would he have left over?
A: Let's think step by step.
Lionel has enough Graham crackers to make 14/2 = <<14/2=7>>7 Oreo cheesecakes
Lionel has enough Oreos to make 15/3 = <<15/3=5>>5 Oreo cheesecakes
Therefore, the maximum number of cheesecakes Lionel can make is 5.
Lionel needs 2 * 5 = <<2*5=10>>10 boxes of Graham crackers to make 4 cheesecakes
He'll have 14 - 10 = <<14-10=4>>4 boxes left over
#### 4","Q: Lionel went to the grocery store and bought 14 boxes of Graham crackers and 15 packets of Oreos. To make an Oreo cheesecake, Lionel needs 2 boxes of Graham crackers and 3 packets of Oreos. After making the maximum number of Oreo cheesecakes he can with the ingredients he bought, how many boxes of Graham crackers would he have left over?
A: Let's think step by step.
Lionel has enough Graham crackers to make 14/2 = <<14/2=7>>7 Oreo cheesecakes
Lionel has enough Oreos to make 15/3 = <<15/3=5>>5 Oreo cheesecakes
Therefore, the maximum number of cheesecakes Lionel can make is 5.
Lionel needs 2 * 5 = <<2*5=10>>10 boxes of Graham crackers to make 4 cheesecakes
He'll have 14 - 10 = <<14-10=4>>4 boxes left over
The answer is 4",4027
4028,4028,"Q: Lucas wants to get a dog but his parents think he already has too many pets and won't have enough space. He already has 12 pet beds in his room but manages to fit another 8 pet beds. His parents argue that each pet is going to need 2 beds each to feel comfortable. According to his parent's argument, how many pets does Lucas have enough room for?
A: Let's think step by step.
Lucas has a total of 12 existing pet beds + 8 new pet beds = <<12+8=20>>20 pet beds.
So according to his parents, Lucas has enough room for 20 pet beds / 2 pet beds per pet = <<20/2=10>>10 pets.
#### 10","Q: Lucas wants to get a dog but his parents think he already has too many pets and won't have enough space. He already has 12 pet beds in his room but manages to fit another 8 pet beds. His parents argue that each pet is going to need 2 beds each to feel comfortable. According to his parent's argument, how many pets does Lucas have enough room for?
A: Let's think step by step.
Lucas has a total of 12 existing pet beds + 8 new pet beds = <<12+8=20>>20 pet beds.
So according to his parents, Lucas has enough room for 20 pet beds / 2 pet beds per pet = <<20/2=10>>10 pets.
The answer is 10",4028
4038,4038,"Q: Albert noticed a flock of geese flying together in a V formation in the sky overhead.  One half of the geese broke off from the formation, flew toward the earth, and landed in some trees.  Then, 4 geese flew up, out of the trees, and joined those already flying in the air to make a new V formation in the sky.  If the final number of geese flying in the V formation was 12, how many geese were in the first formation Albert noticed in the sky?
A: Let's think step by step.
If the final number of geese was 12, which included the 4 that joined from the trees, then before these 4 joined, there were 12-4=<<12-4=8>>8 geese in the sky.
Since these 8 geese represent the half of geese remaining, then the initial formation contained 8*2=<<8*2=16>>16 geese.
#### 16","Q: Albert noticed a flock of geese flying together in a V formation in the sky overhead.  One half of the geese broke off from the formation, flew toward the earth, and landed in some trees.  Then, 4 geese flew up, out of the trees, and joined those already flying in the air to make a new V formation in the sky.  If the final number of geese flying in the V formation was 12, how many geese were in the first formation Albert noticed in the sky?
A: Let's think step by step.
If the final number of geese was 12, which included the 4 that joined from the trees, then before these 4 joined, there were 12-4=<<12-4=8>>8 geese in the sky.
Since these 8 geese represent the half of geese remaining, then the initial formation contained 8*2=<<8*2=16>>16 geese.
The answer is 16",4038
